period,respondent,respondent-name,Day-ahead demand forecast,Total interchange,Solar,Wind,YEAR,MO,DY,HR,ALLSKY_SFC_SW_DWN,T2M,WSC,Region,hour_sin,hour_cos,month_sin,month_cos,day_of_year,doy_sin,doy_cos,day_of_week,dow_sin,dow_cos,is_weekend,Pct_Solar,Pct_Wind,DA_forecast_yesterday,unexpect_dem_diff,lag_interchange_1h,lag_interchange_24h,interchange_roll_mean_3h,Net_generation_lag_1,Demand_30d_avg,Day-ahead demand forecast_30d_avg,Solar_30d_avg,Wind_30d_avg,Net generation_30d_avg,Total interchange_30d_avg,Pct_Solar_30d_avg,Pct_Wind_30d_avg,ALLSKY_SFC_SW_DWN_30d_avg,T2M_30d_avg,WSC_30d_avg,unexpect_dem_diff_30d_avg
2019-08-03 14:00:00,MIDW,Midwest,81248,-5501,83,569,2019,8,3,14,594.3,25.62,2.29,MIDW,-0.4999999999999997,-0.8660254037844388,-0.8660254037844385,-0.5000000000000004,215,-0.5307300481619331,-0.8475409228928312,5,-0.9749279121818236,-0.2225209339563146,1,0.11317615937384948,0.7758702973942212,88422.0,-10462.0,-5648.0,-6387.0,-5971.666666666667,68485.0,81427.53333333334,83356.33333333333,12.466666666666667,1728.4666666666667,75708.26666666666,-6729.066666666667,0.015611042422369863,2.352048155230622,88.55733333333333,20.02733333333333,2.118,-4594.2
2019-08-03 15:00:00,MIDW,Midwest,86548,-5514,174,181,2019,8,3,15,741.15,27.25,2.23,MIDW,-0.7071067811865471,-0.7071067811865479,-0.8660254037844385,-0.5000000000000004,215,-0.5307300481619331,-0.8475409228928312,5,-0.9749279121818236,-0.2225209339563146,1,0.22077856164035933,0.22966045779830485,93198.0,-10126.0,-5501.0,-6983.0,-5648.0,73337.0,81530.3125,83555.8125,22.5625,1631.75,75902.25,-6653.125,0.028434012373494206,2.2193989241411023,129.34437499999999,20.478749999999998,2.125,-4939.9375
2019-08-03 16:00:00,MIDW,Midwest,91946,-5324,221,243,2019,8,3,16,843.92,28.44,2.04,MIDW,-0.8660254037844385,-0.5000000000000004,-0.8660254037844385,-0.5000000000000004,215,-0.5307300481619331,-0.8475409228928312,5,-0.9749279121818236,-0.2225209339563146,1,0.2605732611745841,0.2865126808390223,97898.0,-8977.0,-5514.0,-7097.0,-5554.333333333333,78812.0,81965.05882352941,84049.35294117648,34.23529411764706,1550.0588235294117,76426.41176470589,-6574.941176470588,0.04208926230297008,2.105699733358627,171.37823529411764,20.947058823529414,2.12,-5177.411764705882
2019-08-03 17:00:00,MIDW,Midwest,96487,-5125,238,504,2019,8,3,17,905.92,29.33,1.81,MIDW,-0.9659258262890683,-0.25881904510252063,-0.8660254037844385,-0.5000000000000004,215,-0.5307300481619331,-0.8475409228928312,5,-0.9749279121818236,-0.2225209339563146,1,0.2640454424425313,0.5591550545841839,102218.0,-8256.0,-5324.0,-6916.0,-5446.333333333333,84813.0,82631.55555555556,84740.33333333333,45.55555555555556,1491.9444444444443,77188.05555555556,-6494.388888888889,0.05442016119961238,2.0197805845378247,212.1861111111111,21.412777777777777,2.102777777777778,-5348.444444444444
2019-08-03 18:00:00,MIDW,Midwest,100278,-5257,291,826,2019,8,3,18,890.42,29.89,1.63,MIDW,-1.0,-1.8369701987210297e-16,-0.8660254037844385,-0.5000000000000004,215,-0.5307300481619331,-0.8475409228928312,5,-0.9749279121818236,-0.2225209339563146,1,0.3078062195895917,0.8737042521683943,106099.0,-7975.0,-5125.0,-7320.0,-5321.0,90136.0,83446.94736842105,85558.1052631579,58.473684210526315,1456.8947368421052,78101.31578947368,-6429.263157894737,0.06775626953592707,1.9594607775710124,247.88263157894735,21.858947368421052,2.0778947368421052,-5486.684210526316
2019-08-03 19:00:00,MIDW,Midwest,103402,-5795,279,1138,2019,8,3,19,842.9,30.19,1.34,MIDW,-0.9659258262890684,0.2588190451025203,-0.8660254037844385,-0.5000000000000004,215,-0.5307300481619331,-0.8475409228928312,5,-0.9749279121818236,-0.2225209339563146,1,0.28693666824361846,1.170372503445297,109454.0,-8294.0,-5257.0,-7251.0,-5235.333333333333,94540.0,84332.6,86450.3,69.5,1440.95,79057.95,-6397.55,0.07871528947131165,1.9200063638647265,277.6335,22.2755,2.041,-5627.05
2019-08-03 20:00:00,MIDW,Midwest,105666,-6097,269,1231,2019,8,3,20,728.15,30.24,0.92,MIDW,-0.8660254037844386,0.5000000000000001,-0.8660254037844385,-0.5000000000000004,215,-0.5307300481619331,-0.8475409228928312,5,-0.9749279121818236,-0.2225209339563146,1,0.271563560006461,1.242731384267485,111480.0,-8324.0,-5795.0,-8023.0,-5392.333333333333,97234.0,85228.95238095238,87365.33333333333,79.0,1430.952380952381,80010.23809523809,-6383.238095238095,0.0878985404491759,1.887755174360096,299.08666666666664,22.654761904761905,1.9876190476190476,-5755.476190476191
2019-08-03 21:00:00,MIDW,Midwest,107268,-6040,271,1327,2019,8,3,21,569.38,30.11,0.47,MIDW,-0.7071067811865477,0.7071067811865474,-0.8660254037844385,-0.5000000000000004,215,-0.5307300481619331,-0.8475409228928312,5,-0.9749279121818236,-0.2225209339563146,1,0.26840718657765983,1.3143038250500167,112324.0,-7411.0,-6097.0,-8218.0,-5716.333333333333,99056.0,86123.68181818182,88270.0,87.72727272727273,1426.2272727272727,80962.77272727272,-6367.636363636364,0.09610347890956153,1.8616892039369106,311.3727272727273,22.993636363636366,1.9186363636363637,-5830.727272727273
2019-08-03 22:00:00,MIDW,Midwest,107988,-6421,250,1447,2019,8,3,22,392.55,29.89,0.39,MIDW,-0.5000000000000004,0.8660254037844384,-0.8660254037844385,-0.5000000000000004,215,-0.5307300481619331,-0.8475409228928312,5,-0.9749279121818236,-0.2225209339563146,1,0.2449995590007938,1.4180574474965946,112049.0,-5759.0,-6040.0,-8741.0,-5977.333333333333,100966.0,87000.47826086957,89127.30434782608,94.78260869565217,1427.1304347826087,81879.21739130435,-6369.95652173913,0.1025772215222238,1.842400866700375,314.9021739130435,23.293478260869566,1.8521739130434782,-5827.608695652174
2019-08-03 23:00:00,MIDW,Midwest,107262,-6476,221,1557,2019,8,3,23,207.05,28.8,0.85,MIDW,-0.25881904510252157,0.9659258262890681,-0.8660254037844385,-0.5000000000000004,215,-0.5307300481619331,-0.8475409228928312,5,-0.9749279121818236,-0.2225209339563146,1,0.21707954344537653,1.5293794078934444,110332.0,-4167.0,-6421.0,-9159.0,-6186.0,102041.0,87799.0,89882.91666666667,100.04166666666667,1432.5416666666667,82709.5,-6374.375,0.10734815160235517,1.829358305916753,310.4083333333333,23.522916666666664,1.8104166666666668,-5758.416666666667
2019-08-04 00:00:00,MIDW,Midwest,104679,-5889,150,1531,2019,8,4,0,43.2,26.86,1.34,MIDW,0.0,1.0,-0.8660254037844385,-0.5000000000000004,216,-0.5452404385406507,-0.8382797052177745,6,-0.7818314824680299,0.6234898018587334,1,0.14999250037498127,1.5309234538273087,107136.0,-3238.0,-6476.0,-8758.0,-6312.333333333333,101806.0,88442.96,90474.76,102.04,1436.48,83401.32,-6354.96,0.10905392555326021,1.8174209118331754,299.72,23.656399999999998,1.7915999999999999,-5657.6
2019-08-04 01:00:00,MIDW,Midwest,100613,-5890,42,1271,2019,8,4,1,0.0,25.09,1.87,MIDW,0.25881904510252074,0.9659258262890683,-0.8660254037844385,-0.5000000000000004,216,-0.5452404385406507,-0.8382797052177745,6,-0.7818314824680299,0.6234898018587334,1,0.04391789445066034,1.3290391392092689,102811.0,-3098.0,-5889.0,-8081.0,-6262.0,100005.0,88876.42307692308,90864.69230769231,99.73076923076923,1430.1153846153845,83871.76923076923,-6337.076923076923,0.1065486935877756,1.7986369975014864,288.1923076923077,23.71153846153846,1.7946153846153845,-5559.153846153846
2019-08-04 02:00:00,MIDW,Midwest,97922,-5917,4,1079,2019,8,4,2,0.0,23.91,2.37,MIDW,0.49999999999999994,0.8660254037844387,-0.8660254037844385,-0.5000000000000004,216,-0.5452404385406507,-0.8382797052177745,6,-0.7818314824680299,0.6234898018587334,1,0.00434338827719504,1.1716289877733619,100089.0,-3704.0,-5890.0,-7909.0,-6085.0,95633.0,89154.51851851853,91126.07407407407,96.18518518518519,1417.111111111111,84176.29629629629,-6321.518518518518,0.10276331190960596,1.7754144786226673,277.51851851851853,23.718888888888888,1.815925925925926,-5490.444444444444
2019-08-04 03:00:00,MIDW,Midwest,93696,-6280,0,1323,2019,8,4,3,0.0,22.96,2.67,MIDW,0.7071067811865476,0.7071067811865476,-0.8660254037844385,-0.5000000000000004,216,-0.5452404385406507,-0.8382797052177745,6,-0.7818314824680299,0.6234898018587334,1,0.0,1.5109984239018708,95559.0,-3091.0,-5917.0,-8055.0,-5898.666666666667,92094.0,89272.85714285714,91217.85714285714,92.75,1413.75,84297.07142857143,-6320.035714285715,0.09909319362712002,1.7659710480969244,267.60714285714283,23.691785714285714,1.8464285714285715,-5404.75
2019-08-04 04:00:00,MIDW,Midwest,87404,-6362,0,1532,2019,8,4,4,0.0,22.18,2.71,MIDW,0.8660254037844386,0.5000000000000001,-0.8660254037844385,-0.5000000000000004,216,-0.5452404385406507,-0.8382797052177745,6,-0.7818314824680299,0.6234898018587334,1,0.0,1.8851672286072898,89336.0,-2769.0,-6280.0,-7505.0,-6029.0,87558.0,89179.55172413793,91086.3448275862,89.55172413793103,1417.8275862068965,84192.55172413793,-6321.482758620689,0.09567618695032278,1.7700812612179715,258.37931034482756,23.639655172413793,1.876206896551724,-5313.862068965517
2019-08-04 05:00:00,MIDW,Midwest,81419,-5750,0,1687,2019,8,4,5,0.0,21.62,2.5,MIDW,0.9659258262890683,0.25881904510252074,-0.8660254037844385,-0.5000000000000004,216,-0.5452404385406507,-0.8382797052177745,6,-0.7818314824680299,0.6234898018587334,1,0.0,2.201660054291084,83572.0,-2021.0,-6362.0,-6146.0,-6186.333333333333,81266.0,88925.26666666666,90764.1,86.56666666666666,1426.8,83940.26666666666,-6302.433333333333,0.09248698071864535,1.7844672209870753,249.76666666666668,23.572333333333333,1.8969999999999998,-5204.1
2019-08-04 06:00:00,MIDW,Midwest,77737,-6312,0,1825,2019,8,4,6,0.0,21.36,2.05,MIDW,1.0,6.123233995736766e-17,-0.8660254037844385,-0.5000000000000004,216,-0.5452404385406507,-0.8382797052177745,6,-0.7818314824680299,0.6234898018587334,1,0.0,2.5362016731982546,79471.0,-2351.0,-5750.0,-5786.0,-6130.666666666667,76624.0,88544.45161290323,90343.87096774194,83.7741935483871,1439.6451612903227,83553.74193548386,-6302.741935483871,0.08950352972772131,1.8087167194455003,241.70967741935485,23.500967741935483,1.9019354838709677,-5112.064516129032
2019-08-04 07:00:00,MIDW,Midwest,74262,-6838,0,2174,2019,8,4,7,0.0,21.14,1.44,MIDW,0.9659258262890683,-0.25881904510252063,-0.8660254037844385,-0.5000000000000004,216,-0.5452404385406507,-0.8382797052177745,6,-0.7818314824680299,0.6234898018587334,1,0.0,3.223319396257747,75686.0,-2263.0,-6312.0,-6310.0,-6141.333333333333,71958.0,88071.90625,89841.3125,81.15625,1462.59375,83050.375,-6319.46875,0.08670654442373002,1.8529230530958831,234.15625,23.4271875,1.8875,-5023.03125
2019-08-04 08:00:00,MIDW,Midwest,71721,-6540,0,2328,2019,8,4,8,0.0,21.18,0.86,MIDW,0.8660254037844387,-0.4999999999999998,-0.8660254037844385,-0.5000000000000004,216,-0.5452404385406507,-0.8382797052177745,6,-0.7818314824680299,0.6234898018587334,1,0.0,3.593313473382006,73124.0,-2406.0,-6838.0,-6118.0,-6300.0,67446.0,87546.0303030303,89292.21212121213,78.6969696969697,1488.8181818181818,82496.93939393939,-6326.151515151515,0.08407907338058669,1.905662156740917,227.06060606060606,23.35909090909091,1.8563636363636362,-4943.727272727273
2019-08-04 09:00:00,MIDW,Midwest,70173,-6378,0,2299,2019,8,4,9,0.0,20.8,0.62,MIDW,0.7071067811865476,-0.7071067811865475,-0.8660254037844385,-0.5000000000000004,216,-0.5452404385406507,-0.8382797052177745,6,-0.7818314824680299,0.6234898018587334,1,0.0,3.6426149507240866,71609.0,-2619.0,-6540.0,-6566.0,-6563.333333333333,64787.0,87000.26470588235,88729.88235294117,76.38235294117646,1512.6470588235295,81926.85294117648,-6327.676470588235,0.08160615945762825,1.9567490036227753,220.38235294117646,23.283823529411762,1.82,-4875.35294117647
2019-08-04 10:00:00,MIDW,Midwest,69560,-6242,0,2192,2019,8,4,10,0.0,20.15,0.83,MIDW,0.49999999999999994,-0.8660254037844387,-0.8660254037844385,-0.5000000000000004,216,-0.5452404385406507,-0.8382797052177745,6,-0.7818314824680299,0.6234898018587334,1,0.0,3.5062463010061267,71231.0,-2982.0,-6378.0,-6286.0,-6585.333333333333,63114.0,86464.5142857143,88182.17142857143,74.2,1532.057142857143,81372.28571428571,-6325.228571428572,0.07927455490169602,2.001020354976585,214.0857142857143,23.194285714285712,1.7917142857142858,-4821.257142857143
2019-08-04 11:00:00,MIDW,Midwest,69555,-6280,0,1951,2019,8,4,11,45.15,20.26,1.39,MIDW,0.258819045102521,-0.9659258262890682,-0.8660254037844385,-0.5000000000000004,216,-0.5452404385406507,-0.8382797052177745,6,-0.7818314824680299,0.6234898018587334,1,0.0,3.1245996156310056,71672.0,-3507.0,-6242.0,-6472.0,-6386.666666666667,62517.0,85956.19444444444,87664.75,72.13888888888889,1543.6944444444443,80846.38888888889,-6323.972222222223,0.07707248393220446,2.0322308899947634,209.39305555555555,23.112777777777776,1.7805555555555554,-4784.75
2019-08-04 12:00:00,MIDW,Midwest,69919,-6407,6,1600,2019,8,4,12,182.5,21.31,1.79,MIDW,1.2246467991473532e-16,-1.0,-0.8660254037844385,-0.5000000000000004,216,-0.5452404385406507,-0.8382797052177745,6,-0.7818314824680299,0.6234898018587334,1,0.009598003615248029,2.5594676307328075,72436.0,-4127.0,-6280.0,-5795.0,-6300.0,62440.0,85479.24324324324,87185.13513513513,70.35135135135135,1545.2162162162163,80350.8918918919,-6326.216216216216,0.07524884932904348,2.0464805316363326,208.6662162162162,23.064054054054054,1.7808108108108107,-4766.972972972973
2019-08-04 13:00:00,MIDW,Midwest,72656,-6466,71,1205,2019,8,4,13,344.0,23.1,1.83,MIDW,-0.2588190451025208,-0.9659258262890683,-0.8660254037844385,-0.5000000000000004,216,-0.5452404385406507,-0.8382797052177745,6,-0.7818314824680299,0.6234898018587334,1,0.10808671294604798,1.8344294239434904,75365.0,-3994.0,-6407.0,-5648.0,-6309.666666666667,62513.0,85107.97368421052,86802.78947368421,70.36842105263158,1536.2631578947369,79965.02631578948,-6329.894736842105,0.07611300363475412,2.040900239328626,212.22763157894735,23.065,1.7821052631578946,-4746.631578947368
2019-08-04 14:00:00,MIDW,Midwest,78290,-6490,175,678,2019,8,4,14,513.95,24.77,1.89,MIDW,-0.4999999999999997,-0.8660254037844388,-0.8660254037844385,-0.5000000000000004,216,-0.5452404385406507,-0.8382797052177745,6,-0.7818314824680299,0.6234898018587334,1,0.2452869857733548,0.9503118648819118,81248.0,-4338.0,-6466.0,-5501.0,-6384.333333333333,65688.0,84897.76923076923,86584.51282051283,73.05128205128206,1514.2564102564102,79744.0,-6334.0,0.08045079804856439,2.012936434855633,219.96410256410257,23.10871794871795,1.784871794871795,-4736.153846153846
2019-08-04 15:00:00,MIDW,Midwest,84250,-6353,239,543,2019,8,4,15,705.15,26.12,2.19,MIDW,-0.7071067811865471,-0.7071067811865479,-0.8660254037844385,-0.5000000000000004,216,-0.5452404385406507,-0.8382797052177745,6,-0.7818314824680299,0.6234898018587334,1,0.30758539033744303,0.6988237111013874,86548.0,-3621.0,-6490.0,-5514.0,-6454.333333333333,71345.0,84848.5,86526.15,77.2,1489.975,79692.95,-6334.475,0.08612916285578635,1.980083616761777,232.09375,23.184,1.795,-4708.275
2019-08-04 16:00:00,MIDW,Midwest,90048,-6023,273,751,2019,8,4,16,819.22,27.32,2.46,MIDW,-0.8660254037844385,-0.5000000000000004,-0.8660254037844385,-0.5000000000000004,216,-0.5452404385406507,-0.8382797052177745,6,-0.7818314824680299,0.6234898018587334,1,0.3249574460487317,0.8939305567128113,91946.0,-3262.0,-6353.0,-5324.0,-6436.333333333333,77702.0,84942.0487804878,86612.0487804878,81.97560975609755,1471.9512195121952,79798.26829268293,-6326.878048780488,0.09195424293366308,1.9535920787118024,246.41390243902438,23.284878048780488,1.811219512195122,-4673.0
2019-08-04 17:00:00,MIDW,Midwest,95137,-5832,297,1086,2019,8,4,17,842.42,28.15,2.53,MIDW,-0.9659258262890683,-0.25881904510252063,-0.8660254037844385,-0.5000000000000004,216,-0.5452404385406507,-0.8382797052177745,6,-0.7818314824680299,0.6234898018587334,1,0.3309892902118554,1.2102840712797138,96487.0,-2421.0,-6023.0,-5125.0,-6288.666666666667,84011.0,85159.28571428571,86815.02380952382,87.0952380952381,1462.7619047619048,80034.76190476191,-6315.0952380952385,0.09764555358314386,1.9358942690110381,260.6045238095238,23.400714285714287,1.8283333333333336,-4619.380952380952
2019-08-04 18:00:00,MIDW,Midwest,99418,-5903,277,1132,2019,8,4,18,849.58,28.75,2.49,MIDW,-1.0,-1.8369701987210297e-16,-0.8660254037844385,-0.5000000000000004,216,-0.5452404385406507,-0.8382797052177745,6,-0.7818314824680299,0.6234898018587334,1,0.2936219379047902,1.199927919524269,100278.0,-1612.0,-5832.0,-5257.0,-6069.333333333333,89731.0,85473.3953488372,87108.11627906977,91.51162790697674,1455.0697674418604,80367.41860465116,-6305.511627906977,0.1022031439162054,1.9187787725113459,274.3016279069767,23.525116279069767,1.8437209302325581,-4549.441860465116
2019-08-04 19:00:00,MIDW,Midwest,102873,-6144,279,1141,2019,8,4,19,772.3,29.13,2.42,MIDW,-0.9659258262890684,0.2588190451025203,-0.8660254037844385,-0.5000000000000004,216,-0.5452404385406507,-0.8382797052177745,6,-0.7818314824680299,0.6234898018587334,1,0.2851011649294911,1.1659513590844062,103402.0,-1225.0,-5903.0,-5795.0,-5919.333333333333,94339.0,85853.02272727272,87466.40909090909,95.77272727272727,1447.9318181818182,80764.97727272728,-6301.840909090909,0.10635991712105279,1.9016690585698244,285.61977272727273,23.6525,1.856818181818182,-4473.886363636364
2019-08-04 20:00:00,MIDW,Midwest,105563,-6221,254,948,2019,8,4,20,664.4,29.33,2.4,MIDW,-0.8660254037844386,0.5000000000000001,-0.8660254037844385,-0.5000000000000004,216,-0.5452404385406507,-0.8382797052177745,6,-0.7818314824680299,0.6234898018587334,1,0.25328573422947287,0.9453341576753556,105666.0,-1162.0,-6144.0,-6097.0,-5959.666666666667,97860.0,86267.48888888888,87868.55555555556,99.28888888888889,1436.8222222222223,81198.6888888889,-6300.044444444445,0.10962493527901768,1.8804171718832807,294.03711111111113,23.778666666666666,1.8688888888888888,-4400.288888888889
2019-08-04 21:00:00,MIDW,Midwest,107803,-6520,241,979,2019,8,4,21,524.53,29.14,2.4,MIDW,-0.7071067811865477,0.7071067811865474,-0.8660254037844385,-0.5000000000000004,216,-0.5452404385406507,-0.8382797052177745,6,-0.7818314824680299,0.6234898018587334,1,0.23656209509599907,0.9609721622364443,107268.0,-1031.0,-6221.0,-6040.0,-6089.333333333333,100282.0,86701.60869565218,88301.91304347826,102.3695652173913,1426.8695652173913,81648.19565217392,-6304.826086956522,0.1123844387532999,1.8604292368909583,299.0478260869565,23.89521739130435,1.8804347826086956,-4327.04347826087
2019-08-04 22:00:00,MIDW,Midwest,109202,-6747,214,814,2019,8,4,22,351.95,28.71,2.42,MIDW,-0.5000000000000004,0.8660254037844384,-0.8660254037844385,-0.5000000000000004,216,-0.5452404385406507,-0.8382797052177745,6,-0.7818314824680299,0.6234898018587334,1,0.20797698647177734,0.7910900326543306,107988.0,-525.0,-6520.0,-6421.0,-6295.0,101876.0,87143.34042553192,88746.59574468085,104.74468085106383,1413.8297872340424,82100.27659574468,-6314.234042553191,0.11441832274731004,1.8376773389284766,300.17340425531916,23.997659574468088,1.8919148936170214,-4246.148936170212
2019-08-04 23:00:00,MIDW,Midwest,109106,-6400,177,717,2019,8,4,23,197.2,28.0,2.41,MIDW,-0.25881904510252157,0.9659258262890681,-0.8660254037844385,-0.5000000000000004,216,-0.5452404385406507,-0.8382797052177745,6,-0.7818314824680299,0.6234898018587334,1,0.17111203487978655,0.6931487514621861,107262.0,477.0,-6747.0,-6476.0,-6496.0,102896.0,87572.41666666667,89170.75,106.25,1399.3125,82544.875,-6316.020833333333,0.11559944175006998,1.8138329933562625,298.028125,24.081041666666668,1.9027083333333332,-4147.75
2019-08-05 00:00:00,MIDW,Midwest,107104,-6059,54,734,2019,8,5,0,31.4,25.87,2.57,MIDW,0.0,1.0,-0.8660254037844385,-0.5000000000000004,217,-0.5595892624101763,-0.828770087174504,0,0.0,1.0,0,0.052896059243586355,0.7189945830517108,104679.0,1372.0,-6400.0,-5889.0,-6555.666666666667,103441.0,87949.5306122449,89536.73469387754,105.18367346938776,1385.734693877551,82943.69387755102,-6310.775510204082,0.11431978088259072,1.791489352329639,292.58673469387753,24.117551020408165,1.916326530612245,-4035.1020408163267
2019-08-05 01:00:00,MIDW,Midwest,103631,-6364,28,748,2019,8,5,1,0.0,23.9,2.96,MIDW,0.25881904510252074,0.9659258262890683,-0.8660254037844385,-0.5000000000000004,217,-0.5595892624101763,-0.828770087174504,0,0.0,1.0,0,0.028510915607689803,0.7616487455197133,100613.0,2073.0,-6059.0,-5890.0,-6402.0,102087.0,88244.26,89818.62,103.64,1372.98,83248.98,-6311.84,0.1126036035770927,1.7708925401934406,286.735,24.113200000000003,1.9372,-3912.94
2019-08-05 02:00:00,MIDW,Midwest,101274,-6613,4,1118,2019,8,5,2,0.0,22.71,3.02,MIDW,0.49999999999999994,0.8660254037844387,-0.8660254037844385,-0.5000000000000004,217,-0.5595892624101763,-0.828770087174504,0,0.0,1.0,0,0.004222081486172684,1.180071775385265,97922.0,1742.0,-6364.0,-5917.0,-6274.333333333333,98208.0,88468.17647058824,90043.23529411765,101.68627450980392,1367.9803921568628,83474.29411764706,-6317.745098039216,0.110478475692957,1.7593078193148488,281.1127450980392,24.0856862745098,1.9584313725490194,-3802.0588235294117
2019-08-05 03:00:00,MIDW,Midwest,96791,-6338,0,1867,2019,8,5,3,0.0,21.76,3.13,MIDW,0.7071067811865476,0.7071067811865476,-0.8660254037844385,-0.5000000000000004,217,-0.5595892624101763,-0.828770087174504,0,0.0,1.0,0,0.0,2.058842989788492,93696.0,1860.0,-6613.0,-6280.0,-6345.333333333333,94740.0,88604.48076923077,90173.0,99.73076923076923,1377.576923076923,83612.90384615384,-6318.134615384615,0.1083538896219386,1.7650681110547264,275.7067307692308,24.04096153846154,1.9809615384615387,-3693.173076923077
2019-08-05 04:00:00,MIDW,Midwest,90322,-5659,0,2640,2019,8,5,4,0.0,21.13,3.37,MIDW,0.8660254037844386,0.5000000000000001,-0.8660254037844385,-0.5000000000000004,217,-0.5595892624101763,-0.828770087174504,0,0.0,1.0,0,0.0,3.101394452733104,87404.0,2114.0,-6338.0,-6362.0,-6438.333333333333,90682.0,88621.71698113208,90175.81132075471,97.84905660377359,1401.3962264150944,83641.39622641509,-6305.698113207547,0.10630947661020392,1.7902818156146958,270.50471698113205,23.986037735849056,2.007169811320755,-3583.603773584906
2019-08-05 05:00:00,MIDW,Midwest,84507,-5484,0,3176,2019,8,5,5,0.0,20.66,3.77,MIDW,0.9659258262890683,0.25881904510252074,-0.8660254037844385,-0.5000000000000004,217,-0.5595892624101763,-0.828770087174504,0,0.0,1.0,0,0.0,4.014612380073568,81419.0,1914.0,-5659.0,-5750.0,-6203.333333333333,85123.0,88523.77777777778,90070.83333333333,96.03703703703704,1434.2592592592594,83557.5,-6290.481481481482,0.10434078259890384,1.8314731223639342,265.4953703703704,23.924444444444447,2.039814814814815,-3481.796296296296
2019-08-05 06:00:00,MIDW,Midwest,80270,-6735,0,3315,2019,8,5,6,0.0,20.29,3.98,MIDW,1.0,6.123233995736766e-17,-0.8660254037844385,-0.5000000000000004,217,-0.5595892624101763,-0.828770087174504,0,0.0,1.0,0,0.0,4.531784005468216,77737.0,879.0,-5484.0,-6312.0,-5827.0,79111.0,88343.63636363637,89892.63636363637,94.2909090909091,1468.4545454545455,83368.27272727272,-6298.563636363637,0.10244367746074196,1.8805696838749213,260.66818181818184,23.858363636363638,2.075090909090909,-3402.509090909091
2019-08-05 07:00:00,MIDW,Midwest,76896,-7060,0,3504,2019,8,5,7,0.0,20.0,3.99,MIDW,0.9659258262890683,-0.25881904510252063,-0.8660254037844385,-0.5000000000000004,217,-0.5595892624101763,-0.828770087174504,0,0.0,1.0,0,0.0,5.077377847330899,74262.0,1022.0,-6735.0,-6838.0,-5959.333333333333,73150.0,88110.42857142857,89660.55357142857,92.60714285714286,1504.8035714285713,83111.91071428571,-6312.160714285715,0.10061432607751442,1.9376555439366352,256.01339285714283,23.789464285714285,2.1092857142857144,-3323.5
2019-08-05 08:00:00,MIDW,Midwest,74843,-7048,0,3718,2019,8,5,8,0.0,19.79,4.07,MIDW,0.8660254037844387,-0.4999999999999998,-0.8660254037844385,-0.5000000000000004,217,-0.5595892624101763,-0.828770087174504,0,0.0,1.0,0,0.0,5.576888462230755,71721.0,1185.0,-7060.0,-6540.0,-6426.333333333333,69012.0,87843.68421052632,89400.59649122808,90.98245614035088,1543.6315789473683,82823.42105263157,-6325.070175438596,0.09884916246211943,2.001501735485655,251.5219298245614,23.719298245614034,2.143684210526316,-3244.40350877193
2019-08-05 09:00:00,MIDW,Midwest,74218,-6873,0,4714,2019,8,5,9,0.0,19.64,4.33,MIDW,0.7071067811865476,-0.7071067811865475,-0.8660254037844385,-0.5000000000000004,217,-0.5595892624101763,-0.828770087174504,0,0.0,1.0,0,0.0,7.143723101169909,70173.0,1853.0,-7048.0,-6378.0,-6947.666666666667,66668.0,87570.96551724138,89138.8275862069,89.41379310344827,1598.2931034482758,82533.1551724138,-6334.517241379311,0.09714486655760013,2.0901607245491762,247.18534482758622,23.648965517241383,2.1813793103448273,-3156.5172413793102
2019-08-05 10:00:00,MIDW,Midwest,75627,-6905,0,5001,2019,8,5,10,0.0,19.46,4.5,MIDW,0.49999999999999994,-0.8660254037844387,-0.8660254037844385,-0.5000000000000004,217,-0.5595892624101763,-0.828770087174504,0,0.0,1.0,0,0.0,7.490788172912735,69560.0,3281.0,-6873.0,-6242.0,-6993.666666666667,65988.0,87321.30508474576,88909.81355932204,87.89830508474576,1655.9661016949153,82265.84745762713,-6344.186440677966,0.09549834339560691,2.1816967829960165,242.99576271186442,23.577966101694912,2.220677966101695,-3047.406779661017
2019-08-05 11:00:00,MIDW,Midwest,78935,-6991,0,4744,2019,8,5,11,59.67,20.89,4.33,MIDW,0.258819045102521,-0.9659258262890682,-0.8660254037844385,-0.5000000000000004,217,-0.5595892624101763,-0.828770087174504,0,0.0,1.0,0,0.0,6.82315038545622,69555.0,5920.0,-6905.0,-6280.0,-6942.0,66762.0,87123.86666666667,88743.56666666667,86.43333333333334,1707.4333333333334,82053.55,-6354.966666666666,0.09390670433901345,2.25905434303702,239.94033333333334,23.533166666666666,2.2558333333333334,-2897.95
2019-08-05 12:00:00,MIDW,Midwest,83605,-6949,5,4041,2019,8,5,12,224.32,22.83,3.4,MIDW,1.2246467991473532e-16,-1.0,-0.8660254037844385,-0.5000000000000004,217,-0.5595892624101763,-0.828770087174504,0,0.0,1.0,0,0.006790710308298248,5.488252071166643,69919.0,9522.0,-6991.0,-6407.0,-6923.0,69528.0,86997.91803278688,88659.32786885246,85.09836065573771,1745.688524590164,81915.45901639345,-6364.704918032787,0.09247857328932961,2.311992010711276,239.68426229508196,23.521639344262294,2.2745901639344264,-2694.344262295082
